3400000,18.700000,17.318182,15.593220,13.525316,11.179612,9.111111,6.937086,4.842105,3.118421,1.725352,0.792531,0.285992,0.043860,0.003279,0.000000,,0.552727,0.689985,0.827162,0.938282,0.827400,0.869610,0.837992,0.689474,0.557228,0.373128,0.202616,0.096853,0.016232,0.001311,0.000000,
3500000,18.300000,17.212121,15.440678,13.411392,11.199029,9.072650,6.927152,4.871345,3.139474,1.758216,0.809129,0.313230,0.050877,0.004918,0.000000,,0.435152,0.708577,0.811714,0.884945,0.850552,0.858199,0.822323,0.692749,0.552503,0.379635,0.198360,0.104941,0.018384,0.001967,0.000000,
3600000,18.150000,17.106061,15.305085,13.348101,11.131068,9.034188,6.927152,4.891813,3.181579,1.791080,0.854772,0.336576,0.056140,0.000000,0.001484,,0.417576,0.720390,0.782793,0.886813,0.838752,0.842814,0.814136,0.684094,0.556200,0.374523,0.207278,0.112174,0.022456,-0.000593,0.000593,
3700000,18.050000,16.969697,15.144068,13.284810,11.053398,9.021368,6.890728,4.918129,3.192105,1.828638,0.863071,0.371595,0.059649,0.003279,0.000000,,0.432121,0.730252,0.743703,0.892565,0.812812,0.852256,0.789040,0.690409,0.545387,0.386227,0.196590,0.124778,0.022548,0.001311,0.000000,
3800000,17.700000,16.787879,15.084746,13.177215,11.019417,8.961538,6.913907,4.921053,3.189474,1.882629,0.914938,0.381323,0.063158,0.008197,0.000000,,0.364848,0.681253,0.763012,0.863119,0.823152,0.819052,0.797142,0.692632,0.522738,0.387077,0.213446,0.127266,0.021984,0.003279,0.000000,
3900000,17.650000,16.636364,14.983051,13.069620,11.004854,8.867521,6.913907,4.961988,3.231579,1.882629,0.962656,0.379377,0.094737,0.008197,0.000000,,0.405455,0.661325,0.765372,0.825906,0.854933,0.781446,0.780768,0.692164,0.539580,0.367989,0.233311,0.113856,0.034616,0.003279,0.000000,
4000000,17.450000,16.500000,14.822034,13.050633,10.932039,8.863248,6.884106,4.991228,3.273684,1.889671,0.991701,0.408560,0.096491,0.013115,0.000000,,0.380000,0.671186,0.708560,0.847438,0.827516,0.791657,0.757151,0.687018,0.553605,0.359188,0.233256,0.124828,0.033351,0.005246,0.000000,
4100000,17.250000,16.318182,14.788136,12.968354,10.849515,8.846154,6.867550,4.985380,3.286842,1.943662,1.010373,0.435798,0.110526,0.013115,0.000000,,0.372727,0.612018,0.727912,0.847536,0.801344,0.791442,0.752868,0.679415,0.537272,0.373315,0.229830,0.130109,0.038965,0.005246,0.000000,
4200000,17.100000,16.227273,14.686441,12.835443,10.873786,8.777778,6.867550,4.959064,3.339474,1.981221,1.033195,0.463035,0.110526,0.019672,0.001484,,0.349091,0.616333,0.740399,0.784663,0.838403,0.764091,0.763394,0.647836,0.543301,0.379210,0.228064,0.141003,0.036342,0.007275,0.000593,
4300000,17.000000,16.060606,14.593220,12.784810,10.800971,8.747863,6.860927,4.970760,3.336842,2.002347,1.076763,0.472763,0.135088,0.013115,0.001484,,0.375758,0.586954,0.723364,0.793536,0.821243,0.754774,0.756067,0.653567,0.533798,0.370234,0.241600,0.135070,0.048789,0.004652,0.000593,
4400000,16.850000,16.015152,14.474576,12.696203,10.762136,8.773504,6.794702,5.020468,3.334211,2.037559,1.082988,0.490272,0.170175,0.013115,0.001484,,0.333939,0.616230,0.711349,0.773627,0.795453,0.791521,0.709694,0.674503,0.518661,0.381828,0.237086,0.128039,0.062824,0.004652,0.000593,
4500000,16.850000,15.954545,14.330508,12.601266,10.723301,8.713675,6.788079,4.997076,3.373684,2.086854,1.099585,0.515564,0.173684,0.019672,0.002967,,0.358182,0.649615,0.691697,0.751186,0.803850,0.770238,0.716401,0.649357,0.514732,0.394908,0.233608,0.136752,0.061605,0.006682,0.001187,
4600000,16.800000,15.772727,14.271186,12.550633,10.635922,8.679487,6.811258,4.964912,3.397368,2.103286,1.120332,0.548638,0.189474,0.022951,0.002967,,0.410909,0.600616,0.688221,0.765884,0.782574,0.747292,0.738538,0.627018,0.517633,0.393182,0.228678,0.143666,0.066609,0.007993,0.001187,
4700000,16.650000,15.712121,14.177966,12.449367,10.572816,8.692308,6.791391,4.970760,3.426316,2.136150,1.151452,0.573930,0.185965,0.026230,0.005935,,0.375152,0.613662,0.691440,0.750621,0.752203,0.760367,0.728252,0.617778,0.516066,0.393879,0.231009,0.155186,0.063894,0.008118,0.002374,
4800000,16.450000,15.590909,14.101695,12.373418,10.519417,8.709402,6.754967,4.988304,3.457895,2.152582,1.170124,0.587549,0.196491,0.034426,0.004451,,0.343636,0.595686,0.691311,0.741600,0.724006,0.781774,0.706665,0.612164,0.522125,0.392983,0.233030,0.156423,0.064826,0.011990,0.001780,
4900000,16.300000,15.500000,14.016949,12.259494,10.529126,8.649573,6.745033,5.032164,3.457895,2.161972,1.207469,0.605058,0.192982,0.045902,0.002967,,0.320000,0.593220,0.702982,0.692147,0.751821,0.761816,0.685148,0.629708,0.518369,0.381801,0.240964,0.164830,0.058832,0.017174,0.001187,
5000000,16.150000,15.393939,13.898305,12.215190,10.407767,8.623932,6.788079,5.002924,3.489474,2.190141,1.248963,0.587549,0.236842,0.039344,0.004451,,0.302424,0.598254,0.673246,0.722969,0.713534,0.734341,0.714062,0.605380,0.519733,0.376471,0.264566,0.140283,0.078999,0.013957,0.001780,
5100000,16.050000,15.303030,13.864407,12.139241,10.334951,8.611111,6.814570,5.014620,3.450000,2.239437,1.271784,0.616732,0.235088,0.044262,0.008902,,0.298788,0.575449,0.690067,0.721716,0.689536,0.718617,0.719980,0.625848,0.484225,0.387061,0.262021,0.152658,0.076330,0.014144,0.003561,
5200000,15.900000,15.151515,13.788136,12.101266,10.296117,8.585470,6.778146,5.017544,3.468421,2.267606,1.286307,0.636187,0.240351,0.055738,0.008902,,0.299394,0.545352,0.674748,0.722060,0.684259,0.722930,0.704241,0.619649,0.480326,0.392519,0.260048,0.158334,0.073845,0.018734,0.003561,
